source,target,type,source_type,target_type,0
1104,1,reporta_a,cuadra,health_post,0.20602392
1105,1,reporta_a,cuadra,health_post,0.21691106
1106,1,reporta_a,cuadra,health_post,0.22555938
1107,1,reporta_a,cuadra,health_post,0.2113507
1108,1,reporta_a,cuadra,health_post,0.13926852
1109,1,reporta_a,cuadra,health_post,0.14979804
1110,1,reporta_a,cuadra,health_post,0.15170458
1111,1,reporta_a,cuadra,health_post,0.14043577
1112,1,reporta_a,cuadra,health_post,0.14220269
1113,1,reporta_a,cuadra,health_post,0.15453073
1114,1,reporta_a,cuadra,health_post,0.111085236
1115,1,reporta_a,cuadra,health_post,0.20349519
1116,1,reporta_a,cuadra,health_post,0.21421804
1117,1,reporta_a,cuadra,health_post,0.23489392
1118,1,reporta_a,cuadra,health_post,0.2282273
1119,1,reporta_a,cuadra,health_post,0.21955399
1120,1,reporta_a,cuadra,health_post,0.21094456
1121,1,reporta_a,cuadra,health_post,0.19390565
1122,1,reporta_a,cuadra,health_post,0.18480311
1123,1,reporta_a,cuadra,health_post,0.11950705
1124,1,reporta_a,cuadra,health_post,0.17604567
1125,1,reporta_a,cuadra,health_post,0.16717787
1126,1,reporta_a,cuadra,health_post,0.14226605
1127,1,reporta_a,cuadra,health_post,0.13437288
1128,1,reporta_a,cuadra,health_post,0.12719315
1129,1,reporta_a,cuadra,health_post,0.17411445
1130,1,reporta_a,cuadra,health_post,0.12833074
1131,1,reporta_a,cuadra,health_post,0.13717738
1132,1,reporta_a,cuadra,health_post,0.14606734
1133,1,reporta_a,cuadra,health_post,0.15551068
1134,1,reporta_a,cuadra,health_post,0.16470502
1135,1,reporta_a,cuadra,health_post,0.18363775
1136,1,reporta_a,cuadra,health_post,0.19358467
1137,1,reporta_a,cuadra,health_post,0.21495697
1138,1,reporta_a,cuadra,health_post,0.28034952
1139,1,reporta_a,cuadra,health_post,0.27132612
1140,1,reporta_a,cuadra,health_post,0.26254198
1141,1,reporta_a,cuadra,health_post,0.2536652
1142,1,reporta_a,cuadra,health_post,0.2466074
1143,1,reporta_a,cuadra,health_post,0.25573677
1144,1,reporta_a,cuadra,health_post,0.26471782
1145,1,reporta_a,cuadra,health_post,0.2740416
1146,1,reporta_a,cuadra,health_post,0.2698692
1147,1,reporta_a,cuadra,health_post,0.2603759
1148,1,reporta_a,cuadra,health_post,0.2215533
1149,1,reporta_a,cuadra,health_post,0.25130153
1150,1,reporta_a,cuadra,health_post,0.2420496
1151,1,reporta_a,cuadra,health_post,0.2828869
1152,1,reporta_a,cuadra,health_post,0.29471153
1153,1,reporta_a,cuadra,health_post,0.22839779
1154,1,reporta_a,cuadra,health_post,0.25203112
1155,1,reporta_a,cuadra,health_post,0.26013368
1156,1,reporta_a,cuadra,health_post,0.2688887
1157,1,reporta_a,cuadra,health_post,0.27753592
1158,1,reporta_a,cuadra,health_post,0.28629228
1159,1,reporta_a,cuadra,health_post,0.28465515
1160,1,reporta_a,cuadra,health_post,0.23446368
1161,1,reporta_a,cuadra,health_post,0.24222559
1162,1,reporta_a,cuadra,health_post,0.2510253
1163,1,reporta_a,cuadra,health_post,0.26384473
1164,1,reporta_a,cuadra,health_post,0.2664002
1165,1,reporta_a,cuadra,health_post,0.28184623
1166,1,reporta_a,cuadra,health_post,0.30597878
1167,1,reporta_a,cuadra,health_post,0.3178519
1168,1,reporta_a,cuadra,health_post,0.30362806
1169,1,reporta_a,cuadra,health_post,0.32669604
1170,1,reporta_a,cuadra,health_post,0.3079104
1171,1,reporta_a,cuadra,health_post,0.2889146
1172,1,reporta_a,cuadra,health_post,0.26296327
1173,1,reporta_a,cuadra,health_post,0.24348332
1174,1,reporta_a,cuadra,health_post,0.23504749
1175,1,reporta_a,cuadra,health_post,0.22944073
1176,1,reporta_a,cuadra,health_post,0.27122375
1177,1,reporta_a,cuadra,health_post,0.3336704
1178,1,reporta_a,cuadra,health_post,0.3398894
1179,1,reporta_a,cuadra,health_post,0.35527167
1180,1,reporta_a,cuadra,health_post,0.33572575
1181,1,reporta_a,cuadra,health_post,0.34585816
1182,1,reporta_a,cuadra,health_post,0.36282733
1183,1,reporta_a,cuadra,health_post,0.37003118
1184,1,reporta_a,cuadra,health_post,0.38698032
1185,1,reporta_a,cuadra,health_post,0.29427397
1186,1,reporta_a,cuadra,health_post,0.37351114
1187,1,reporta_a,cuadra,health_post,0.34825566
1188,1,reporta_a,cuadra,health_post,0.33093384
1189,1,reporta_a,cuadra,health_post,0.33985806
1190,1,reporta_a,cuadra,health_post,0.29631197
1191,1,reporta_a,cuadra,health_post,0.30656722
1192,1,reporta_a,cuadra,health_post,0.32833213
1193,1,reporta_a,cuadra,health_post,0.3224195
1194,1,reporta_a,cuadra,health_post,0.31785432
1195,1,reporta_a,cuadra,health_post,0.31256297
1196,1,reporta_a,cuadra,health_post,0.3277019
1197,1,reporta_a,cuadra,health_post,0.41045603
1198,1,reporta_a,cuadra,health_post,0.43769765
1199,1,reporta_a,cuadra,health_post,0.43991053
1200,1,reporta_a,cuadra,health_post,0.4188884
1201,1,reporta_a,cuadra,health_post,0.39846888
1202,1,reporta_a,cuadra,health_post,0.45154193
1203,1,reporta_a,cuadra,health_post,0.4487049
1204,1,reporta_a,cuadra,health_post,0.43928847
1205,1,reporta_a,cuadra,health_post,0.43785986
1206,1,reporta_a,cuadra,health_post,0.36445093
1207,1,reporta_a,cuadra,health_post,0.381494
1208,1,reporta_a,cuadra,health_post,0.36994192
1209,1,reporta_a,cuadra,health_post,0.3613069
1210,1,reporta_a,cuadra,health_post,0.35271427
1211,1,reporta_a,cuadra,health_post,0.28305072
1212,1,reporta_a,cuadra,health_post,0.2523138
1213,1,reporta_a,cuadra,health_post,0.26921076
1214,1,reporta_a,cuadra,health_post,0.29745936
1215,1,reporta_a,cuadra,health_post,0.31065413
1216,1,reporta_a,cuadra,health_post,0.32380393
1217,1,reporta_a,cuadra,health_post,0.33677745
1218,1,reporta_a,cuadra,health_post,0.318886
1219,1,reporta_a,cuadra,health_post,0.29976624
1220,1,reporta_a,cuadra,health_post,0.2855077
1221,1,reporta_a,cuadra,health_post,0.2733886
1222,1,reporta_a,cuadra,health_post,0.41137165
1223,1,reporta_a,cuadra,health_post,0.31401226
1224,1,reporta_a,cuadra,health_post,0.40832055
1225,1,reporta_a,cuadra,health_post,0.38968128
1226,1,reporta_a,cuadra,health_post,0.3915212
1227,1,reporta_a,cuadra,health_post,0.36094856
1228,1,reporta_a,cuadra,health_post,0.36263698
1229,1,reporta_a,cuadra,health_post,0.33125782
1230,1,reporta_a,cuadra,health_post,0.33386332
1231,1,reporta_a,cuadra,health_post,0.32331467
1232,1,reporta_a,cuadra,health_post,0.33677897
1233,1,reporta_a,cuadra,health_post,0.3474857
1234,1,reporta_a,cuadra,health_post,0.3581941
1235,1,reporta_a,cuadra,health_post,0.3629313
1236,1,reporta_a,cuadra,health_post,0.3507442
1237,1,reporta_a,cuadra,health_post,0.3692158
1238,1,reporta_a,cuadra,health_post,0.3680122
1239,1,reporta_a,cuadra,health_post,0.35566846
1240,1,reporta_a,cuadra,health_post,0.35950515
1241,1,reporta_a,cuadra,health_post,0.37037554
1242,1,reporta_a,cuadra,health_post,0.30880627
1243,1,reporta_a,cuadra,health_post,0.32088196
1244,1,reporta_a,cuadra,health_post,0.33321625
1245,1,reporta_a,cuadra,health_post,0.3445119
1246,1,reporta_a,cuadra,health_post,0.35214284
1247,1,reporta_a,cuadra,health_post,0.34575137
1248,1,reporta_a,cuadra,health_post,0.32247388
1249,1,reporta_a,cuadra,health_post,0.2512416
1250,1,reporta_a,cuadra,health_post,0.29561087
1251,1,reporta_a,cuadra,health_post,0.308954
1252,1,reporta_a,cuadra,health_post,0.32953715
1253,1,reporta_a,cuadra,health_post,0.3185182
1254,1,reporta_a,cuadra,health_post,0.3072887
1255,1,reporta_a,cuadra,health_post,0.26444134
1256,1,reporta_a,cuadra,health_post,0.27470714
1257,1,reporta_a,cuadra,health_post,0.28459868
1258,1,reporta_a,cuadra,health_post,0.2992809
1259,1,reporta_a,cuadra,health_post,0.2856711
1260,1,reporta_a,cuadra,health_post,0.27589214
1261,1,reporta_a,cuadra,health_post,0.26605695
1262,1,reporta_a,cuadra,health_post,0.28463277
1263,1,reporta_a,cuadra,health_post,0.20873213
1264,1,reporta_a,cuadra,health_post,0.24620126
1265,1,reporta_a,cuadra,health_post,0.2561618
1266,1,reporta_a,cuadra,health_post,0.2655247
1267,1,reporta_a,cuadra,health_post,0.24220257
1268,1,reporta_a,cuadra,health_post,0.23427795
1269,1,reporta_a,cuadra,health_post,0.22617899
1270,1,reporta_a,cuadra,health_post,0.21781355
1271,1,reporta_a,cuadra,health_post,0.2125989
1272,1,reporta_a,cuadra,health_post,0.2125249
1273,1,reporta_a,cuadra,health_post,0.22216907
1274,1,reporta_a,cuadra,health_post,0.24409525
1275,1,reporta_a,cuadra,health_post,0.17730966
1276,1,reporta_a,cuadra,health_post,0.18606734
1277,1,reporta_a,cuadra,health_post,0.1812845
1278,1,reporta_a,cuadra,health_post,0.17435698
1279,1,reporta_a,cuadra,health_post,0.19047008
1280,1,reporta_a,cuadra,health_post,0.18808249
1281,1,reporta_a,cuadra,health_post,0.20068002
1282,1,reporta_a,cuadra,health_post,0.23906206
1283,1,reporta_a,cuadra,health_post,0.24732438
1284,1,reporta_a,cuadra,health_post,0.26078883
1285,1,reporta_a,cuadra,health_post,0.2724938
1286,1,reporta_a,cuadra,health_post,0.2573883
1287,1,reporta_a,cuadra,health_post,0.23590659
1288,1,reporta_a,cuadra,health_post,0.2241721
1289,1,reporta_a,cuadra,health_post,0.18569863
1290,1,reporta_a,cuadra,health_post,0.20047946
1291,1,reporta_a,cuadra,health_post,0.2044418
1292,1,reporta_a,cuadra,health_post,0.210253
1293,1,reporta_a,cuadra,health_post,0.22372344
1294,1,reporta_a,cuadra,health_post,0.23518917
1295,1,reporta_a,cuadra,health_post,0.22871882
1296,1,reporta_a,cuadra,health_post,0.21817212
1297,1,reporta_a,cuadra,health_post,0.21869959
1298,1,reporta_a,cuadra,health_post,0.21524353
1299,1,reporta_a,cuadra,health_post,0.21236116
1300,1,reporta_a,cuadra,health_post,0.17976917
1301,1,reporta_a,cuadra,health_post,0.2097435
1302,1,reporta_a,cuadra,health_post,0.22245207
1303,1,reporta_a,cuadra,health_post,0.17445725
1304,1,reporta_a,cuadra,health_post,0.17237414
1305,1,reporta_a,cuadra,health_post,0.16374604
1306,1,reporta_a,cuadra,health_post,0.19232863
1307,1,reporta_a,cuadra,health_post,0.19407654
1308,1,reporta_a,cuadra,health_post,0.19678439
1309,1,reporta_a,cuadra,health_post,0.2463213
1310,1,reporta_a,cuadra,health_post,0.22793517
1311,1,reporta_a,cuadra,health_post,0.20770693
1312,1,reporta_a,cuadra,health_post,0.20687105
1313,1,reporta_a,cuadra,health_post,0.20773551
1314,1,reporta_a,cuadra,health_post,0.1919175
1315,1,reporta_a,cuadra,health_post,0.19271235
1316,1,reporta_a,cuadra,health_post,0.19411518
1317,1,reporta_a,cuadra,health_post,0.1982787
1318,1,reporta_a,cuadra,health_post,0.23798577
1319,1,reporta_a,cuadra,health_post,0.19963247
1320,1,reporta_a,cuadra,health_post,0.18737812
1321,1,reporta_a,cuadra,health_post,0.18505788
1322,1,reporta_a,cuadra,health_post,0.17909884
1323,1,reporta_a,cuadra,health_post,0.17468326
1324,1,reporta_a,cuadra,health_post,0.1642861
1325,1,reporta_a,cuadra,health_post,0.15972835
1326,1,reporta_a,cuadra,health_post,0.17144851
1327,1,reporta_a,cuadra,health_post,0.17592151
1328,1,reporta_a,cuadra,health_post,0.23387302
1329,1,reporta_a,cuadra,health_post,0.17812872
1330,1,reporta_a,cuadra,health_post,0.23098065
1331,1,reporta_a,cuadra,health_post,0.22550227
1332,1,reporta_a,cuadra,health_post,0.21685393
1333,1,reporta_a,cuadra,health_post,0.21704376
1334,1,reporta_a,cuadra,health_post,0.21849325
1335,1,reporta_a,cuadra,health_post,0.2225897
1336,1,reporta_a,cuadra,health_post,0.25957316
1337,1,reporta_a,cuadra,health_post,0.25134364
1338,1,reporta_a,cuadra,health_post,0.24448766
1339,1,reporta_a,cuadra,health_post,0.23750766
1340,1,reporta_a,cuadra,health_post,0.2249807
1341,1,reporta_a,cuadra,health_post,0.2005716
1342,1,reporta_a,cuadra,health_post,0.2652945
1343,1,reporta_a,cuadra,health_post,0.24879657
1344,1,reporta_a,cuadra,health_post,0.25428736
1345,1,reporta_a,cuadra,health_post,0.2698164
1346,1,reporta_a,cuadra,health_post,0.27449325
1347,1,reporta_a,cuadra,health_post,0.2607431
1348,1,reporta_a,cuadra,health_post,0.28001836
1349,1,reporta_a,cuadra,health_post,0.28994745
1350,1,reporta_a,cuadra,health_post,0.3093128
1351,1,reporta_a,cuadra,health_post,0.30497417
1352,1,reporta_a,cuadra,health_post,0.21085507
1353,1,reporta_a,cuadra,health_post,0.29830247
1354,1,reporta_a,cuadra,health_post,0.2914553
1355,1,reporta_a,cuadra,health_post,0.2863761
1356,1,reporta_a,cuadra,health_post,0.30882797
1357,1,reporta_a,cuadra,health_post,0.29093474
1358,1,reporta_a,cuadra,health_post,0.27519074
1359,1,reporta_a,cuadra,health_post,0.27192816
1360,1,reporta_a,cuadra,health_post,0.28630614
1361,1,reporta_a,cuadra,health_post,0.22598132
1362,1,reporta_a,cuadra,health_post,0.23513041
1363,1,reporta_a,cuadra,health_post,0.25453562
1364,1,reporta_a,cuadra,health_post,0.25751415
1365,1,reporta_a,cuadra,health_post,0.23976064
1366,1,reporta_a,cuadra,health_post,0.24411698
1367,1,reporta_a,cuadra,health_post,0.26119456
1368,0,reporta_a,cuadra,health_post,0.31932724
1369,2,reporta_a,cuadra,health_post,0.3719312
1370,2,reporta_a,cuadra,health_post,0.33781576
1371,1,reporta_a,cuadra,health_post,0.36863977
1372,1,reporta_a,cuadra,health_post,0.36009115
1373,1,reporta_a,cuadra,health_post,0.35716346
1374,1,reporta_a,cuadra,health_post,0.35982573
1375,1,reporta_a,cuadra,health_post,0.36717564
1376,1,reporta_a,cuadra,health_post,0.3679353
1377,1,reporta_a,cuadra,health_post,0.36945426
1378,1,reporta_a,cuadra,health_post,0.37088698
1379,1,reporta_a,cuadra,health_post,0.37201974
1380,1,reporta_a,cuadra,health_post,0.37346157
1381,1,reporta_a,cuadra,health_post,0.37894994
1382,1,reporta_a,cuadra,health_post,0.37038097
1383,1,reporta_a,cuadra,health_post,0.31275755
1384,1,reporta_a,cuadra,health_post,0.3077887
1385,1,reporta_a,cuadra,health_post,0.30528128
1386,1,reporta_a,cuadra,health_post,0.3253611
1387,1,reporta_a,cuadra,health_post,0.3450276
1388,1,reporta_a,cuadra,health_post,0.35508633
1389,1,reporta_a,cuadra,health_post,0.34484473
1390,1,reporta_a,cuadra,health_post,0.3268071
1391,1,reporta_a,cuadra,health_post,0.34336373
1392,1,reporta_a,cuadra,health_post,0.30836385
1393,1,reporta_a,cuadra,health_post,0.30682814
1394,1,reporta_a,cuadra,health_post,0.31378007
1395,1,reporta_a,cuadra,health_post,0.32496184
1396,1,reporta_a,cuadra,health_post,0.34477237
1397,1,reporta_a,cuadra,health_post,0.341231
1398,1,reporta_a,cuadra,health_post,0.34312826
1399,1,reporta_a,cuadra,health_post,0.35376853
1400,1,reporta_a,cuadra,health_post,0.35126773
1401,1,reporta_a,cuadra,health_post,0.33653605
1402,1,reporta_a,cuadra,health_post,0.2982151
1403,1,reporta_a,cuadra,health_post,0.33483383
1404,1,reporta_a,cuadra,health_post,0.3339041
1405,1,reporta_a,cuadra,health_post,0.3436058
1406,1,reporta_a,cuadra,health_post,0.3253882
1407,1,reporta_a,cuadra,health_post,0.32004297
1408,1,reporta_a,cuadra,health_post,0.3307374
1409,1,reporta_a,cuadra,health_post,0.3429579
1410,1,reporta_a,cuadra,health_post,0.3514967
1411,1,reporta_a,cuadra,health_post,0.34460333
1412,1,reporta_a,cuadra,health_post,0.2980895
1413,1,reporta_a,cuadra,health_post,0.343876
1414,1,reporta_a,cuadra,health_post,0.33036184
1415,1,reporta_a,cuadra,health_post,0.31971884
1416,1,reporta_a,cuadra,health_post,0.30864364
1417,1,reporta_a,cuadra,health_post,0.3101484
1418,1,reporta_a,cuadra,health_post,0.2996959
1419,1,reporta_a,cuadra,health_post,0.30283338
1420,1,reporta_a,cuadra,health_post,0.31320885
1421,1,reporta_a,cuadra,health_post,0.3188574
1422,1,reporta_a,cuadra,health_post,0.3216419
1423,1,reporta_a,cuadra,health_post,0.3468202
1424,1,reporta_a,cuadra,health_post,0.34306815
1425,1,reporta_a,cuadra,health_post,0.34009546
1426,1,reporta_a,cuadra,health_post,0.3295292
1427,1,reporta_a,cuadra,health_post,0.3426366
1428,1,reporta_a,cuadra,health_post,0.34700432
1429,1,reporta_a,cuadra,health_post,0.37073457
1430,1,reporta_a,cuadra,health_post,0.36626014
1431,1,reporta_a,cuadra,health_post,0.36155957
1432,1,reporta_a,cuadra,health_post,0.35661083
1433,1,reporta_a,cuadra,health_post,0.35119528
1434,1,reporta_a,cuadra,health_post,0.2930157
1435,1,reporta_a,cuadra,health_post,0.30876762
1436,1,reporta_a,cuadra,health_post,0.2910677
1437,1,reporta_a,cuadra,health_post,0.31370738
1438,1,reporta_a,cuadra,health_post,0.31688508
1439,1,reporta_a,cuadra,health_post,0.2987056
1440,1,reporta_a,cuadra,health_post,0.30273935
1441,1,reporta_a,cuadra,health_post,0.3188284
1442,1,reporta_a,cuadra,health_post,0.32125133
1443,1,reporta_a,cuadra,health_post,0.30562186
1444,1,reporta_a,cuadra,health_post,0.32401335
1445,1,reporta_a,cuadra,health_post,0.28305155
1446,1,reporta_a,cuadra,health_post,0.30873406
1447,1,reporta_a,cuadra,health_post,0.29724872
1448,1,reporta_a,cuadra,health_post,0.29764873
1449,1,reporta_a,cuadra,health_post,0.31151593
1450,1,reporta_a,cuadra,health_post,0.3272963
1451,1,reporta_a,cuadra,health_post,0.28319067
1452,1,reporta_a,cuadra,health_post,0.29560038
1453,1,reporta_a,cuadra,health_post,0.29834032
1454,1,reporta_a,cuadra,health_post,0.30089352
1455,1,reporta_a,cuadra,health_post,0.28433925
1456,1,reporta_a,cuadra,health_post,0.28652778
1457,1,reporta_a,cuadra,health_post,0.30522066
1458,1,reporta_a,cuadra,health_post,0.2693333
1459,1,reporta_a,cuadra,health_post,0.25621954
1460,1,reporta_a,cuadra,health_post,0.2704385
1461,1,reporta_a,cuadra,health_post,0.2601855
1462,1,reporta_a,cuadra,health_post,0.24954364
1463,1,reporta_a,cuadra,health_post,0.23912746
1464,1,reporta_a,cuadra,health_post,0.2361871
1465,1,reporta_a,cuadra,health_post,0.2466691
1466,1,reporta_a,cuadra,health_post,0.2453276
1467,1,reporta_a,cuadra,health_post,0.23512109
1468,1,reporta_a,cuadra,health_post,0.262451
1469,1,reporta_a,cuadra,health_post,0.2357324
1470,1,reporta_a,cuadra,health_post,0.24443756
1471,1,reporta_a,cuadra,health_post,0.24481349
1472,1,reporta_a,cuadra,health_post,0.24719064
1473,1,reporta_a,cuadra,health_post,0.25010854
1474,1,reporta_a,cuadra,health_post,0.272811
1475,1,reporta_a,cuadra,health_post,0.26847032
1476,1,reporta_a,cuadra,health_post,0.2580808
1477,1,reporta_a,cuadra,health_post,0.25587872
1478,1,reporta_a,cuadra,health_post,0.26639372
1479,1,reporta_a,cuadra,health_post,0.26565892
1480,1,reporta_a,cuadra,health_post,0.2553668
1481,1,reporta_a,cuadra,health_post,0.27189955
1482,1,reporta_a,cuadra,health_post,0.27416664
1483,1,reporta_a,cuadra,health_post,0.28633833
1484,1,reporta_a,cuadra,health_post,0.2993046
1485,1,reporta_a,cuadra,health_post,0.30872002
1486,1,reporta_a,cuadra,health_post,0.3195599
1487,1,reporta_a,cuadra,health_post,0.32992473
1488,1,reporta_a,cuadra,health_post,0.31700632
1489,1,reporta_a,cuadra,health_post,0.30830988
1490,1,reporta_a,cuadra,health_post,0.304979
1491,1,reporta_a,cuadra,health_post,0.29574126
1492,1,reporta_a,cuadra,health_post,0.2818521
1493,1,reporta_a,cuadra,health_post,0.28415895
1494,1,reporta_a,cuadra,health_post,0.3243915
1495,1,reporta_a,cuadra,health_post,0.34200877
1496,1,reporta_a,cuadra,health_post,0.3462825
1497,1,reporta_a,cuadra,health_post,0.35909164
1498,1,reporta_a,cuadra,health_post,0.3645684
1499,1,reporta_a,cuadra,health_post,0.37327248
1500,1,reporta_a,cuadra,health_post,0.2751502
1501,1,reporta_a,cuadra,health_post,0.26488099
1502,1,reporta_a,cuadra,health_post,0.25447354
1503,1,reporta_a,cuadra,health_post,0.24455526
1504,1,reporta_a,cuadra,health_post,0.25384378
1505,1,reporta_a,cuadra,health_post,0.26154372
1506,1,reporta_a,cuadra,health_post,0.26549697
1507,1,reporta_a,cuadra,health_post,0.36844653
1508,1,reporta_a,cuadra,health_post,0.38014355
1509,1,reporta_a,cuadra,health_post,0.39035562
1510,1,reporta_a,cuadra,health_post,0.39792398
1511,1,reporta_a,cuadra,health_post,0.38808933
1512,1,reporta_a,cuadra,health_post,0.4095037
1513,1,reporta_a,cuadra,health_post,0.30237156
1514,1,reporta_a,cuadra,health_post,0.3414719
1515,1,reporta_a,cuadra,health_post,0.34902453
1516,1,reporta_a,cuadra,health_post,0.36004084
1517,1,reporta_a,cuadra,health_post,0.35261685
1518,1,reporta_a,cuadra,health_post,0.3456221
1519,1,reporta_a,cuadra,health_post,0.31794307
1520,1,reporta_a,cuadra,health_post,0.32154158
1521,1,reporta_a,cuadra,health_post,0.30714655
1522,1,reporta_a,cuadra,health_post,0.3342957
1523,1,reporta_a,cuadra,health_post,0.32486507
1524,1,reporta_a,cuadra,health_post,0.33147755
1525,1,reporta_a,cuadra,health_post,0.35215428
1526,1,reporta_a,cuadra,health_post,0.35977596
1527,1,reporta_a,cuadra,health_post,0.36990273
1528,1,reporta_a,cuadra,health_post,0.36846924
1529,1,reporta_a,cuadra,health_post,0.3778404
1530,1,reporta_a,cuadra,health_post,0.36849114
1531,1,reporta_a,cuadra,health_post,0.36147958
1532,1,reporta_a,cuadra,health_post,0.3555934
1533,1,reporta_a,cuadra,health_post,0.34999967
1534,1,reporta_a,cuadra,health_post,0.37875196
1535,1,reporta_a,cuadra,health_post,0.38007915
1536,1,reporta_a,cuadra,health_post,0.37488526
1537,1,reporta_a,cuadra,health_post,0.39727738
1538,1,reporta_a,cuadra,health_post,0.39061126
1539,1,reporta_a,cuadra,health_post,0.38394067
1540,1,reporta_a,cuadra,health_post,0.39751065
1541,1,reporta_a,cuadra,health_post,0.42856747
1542,1,reporta_a,cuadra,health_post,0.4147009
1543,1,reporta_a,cuadra,health_post,0.39301944
1544,1,reporta_a,cuadra,health_post,0.38483858
1545,1,reporta_a,cuadra,health_post,0.3896991
1546,1,reporta_a,cuadra,health_post,0.4336322
1547,1,reporta_a,cuadra,health_post,0.44111836
1548,1,reporta_a,cuadra,health_post,0.42780972
1549,1,reporta_a,cuadra,health_post,0.43548423
1550,1,reporta_a,cuadra,health_post,0.44340906
1551,1,reporta_a,cuadra,health_post,0.4043943
1552,1,reporta_a,cuadra,health_post,0.41137683
1553,1,reporta_a,cuadra,health_post,0.3970823
1554,1,reporta_a,cuadra,health_post,0.4045887
1555,1,reporta_a,cuadra,health_post,0.41836068
1556,1,reporta_a,cuadra,health_post,0.42602408
1557,1,reporta_a,cuadra,health_post,0.41217878
1558,1,reporta_a,cuadra,health_post,0.42000163
1559,1,reporta_a,cuadra,health_post,0.42032513
1560,3,reporta_a,cuadra,health_post,0.4638543
1561,3,reporta_a,cuadra,health_post,0.4583514
1562,1,reporta_a,cuadra,health_post,0.46309555
1563,1,reporta_a,cuadra,health_post,0.47059017
1564,3,reporta_a,cuadra,health_post,0.45490026
1565,3,reporta_a,cuadra,health_post,0.45013466
1566,3,reporta_a,cuadra,health_post,0.4661748
1567,3,reporta_a,cuadra,health_post,0.4613991
1568,1,reporta_a,cuadra,health_post,0.4350386
1569,1,reporta_a,cuadra,health_post,0.44240177
1570,1,reporta_a,cuadra,health_post,0.42736217
1571,1,reporta_a,cuadra,health_post,0.4412272
1572,1,reporta_a,cuadra,health_post,0.4551409
1573,1,reporta_a,cuadra,health_post,0.46207142
1574,1,reporta_a,cuadra,health_post,0.448385
1575,1,reporta_a,cuadra,health_post,0.45558503
1576,3,reporta_a,cuadra,health_post,0.42560217
1577,3,reporta_a,cuadra,health_post,0.42866334
1578,3,reporta_a,cuadra,health_post,0.41521057
1579,3,reporta_a,cuadra,health_post,0.42178124
1580,3,reporta_a,cuadra,health_post,0.4135967
1581,3,reporta_a,cuadra,health_post,0.40141276
1582,3,reporta_a,cuadra,health_post,0.39195877
1583,3,reporta_a,cuadra,health_post,0.401692
1584,3,reporta_a,cuadra,health_post,0.39547163
1585,3,reporta_a,cuadra,health_post,0.3849347
1586,3,reporta_a,cuadra,health_post,0.37089923
1587,3,reporta_a,cuadra,health_post,0.418642
1588,3,reporta_a,cuadra,health_post,0.3738723
1589,3,reporta_a,cuadra,health_post,0.3726882
1590,3,reporta_a,cuadra,health_post,0.36895615
1591,3,reporta_a,cuadra,health_post,0.4310405
1592,3,reporta_a,cuadra,health_post,0.45690247
1593,3,reporta_a,cuadra,health_post,0.46622244
1594,3,reporta_a,cuadra,health_post,0.41103584
1595,3,reporta_a,cuadra,health_post,0.42315742
1596,3,reporta_a,cuadra,health_post,0.43233395
1597,3,reporta_a,cuadra,health_post,0.43781835
1598,3,reporta_a,cuadra,health_post,0.44571602
1599,3,reporta_a,cuadra,health_post,0.43659902
1600,3,reporta_a,cuadra,health_post,0.4508038
1601,3,reporta_a,cuadra,health_post,0.40875548
1602,3,reporta_a,cuadra,health_post,0.42018235
1603,3,reporta_a,cuadra,health_post,0.41594878
1604,3,reporta_a,cuadra,health_post,0.4125673
1605,3,reporta_a,cuadra,health_post,0.42357665
1606,3,reporta_a,cuadra,health_post,0.39238897
1607,3,reporta_a,cuadra,health_post,0.39028654
1608,3,reporta_a,cuadra,health_post,0.38325286
1609,3,reporta_a,cuadra,health_post,0.38372383
1610,3,reporta_a,cuadra,health_post,0.398256
1611,3,reporta_a,cuadra,health_post,0.4080007
1612,3,reporta_a,cuadra,health_post,0.4172765
1613,3,reporta_a,cuadra,health_post,0.39665318
1614,3,reporta_a,cuadra,health_post,0.37189367
1615,3,reporta_a,cuadra,health_post,0.36164835
1616,3,reporta_a,cuadra,health_post,0.35161275
1617,3,reporta_a,cuadra,health_post,0.35880753
1618,3,reporta_a,cuadra,health_post,0.37888125
1619,3,reporta_a,cuadra,health_post,0.38497794
1620,3,reporta_a,cuadra,health_post,0.3769518
1621,3,reporta_a,cuadra,health_post,0.36611468
1622,3,reporta_a,cuadra,health_post,0.33274743
1623,3,reporta_a,cuadra,health_post,0.3365822
1624,3,reporta_a,cuadra,health_post,0.33974835
1625,3,reporta_a,cuadra,health_post,0.32732716
1626,3,reporta_a,cuadra,health_post,0.31645888
1627,3,reporta_a,cuadra,health_post,0.3084917
1628,3,reporta_a,cuadra,health_post,0.3003085
1629,3,reporta_a,cuadra,health_post,0.3145979
1630,3,reporta_a,cuadra,health_post,0.3265622
1631,3,reporta_a,cuadra,health_post,0.33872524
1632,3,reporta_a,cuadra,health_post,0.35059947
1633,3,reporta_a,cuadra,health_post,0.32452235
1634,3,reporta_a,cuadra,health_post,0.34470454
1635,3,reporta_a,cuadra,health_post,0.33373848
1636,3,reporta_a,cuadra,health_post,0.3162148
1637,3,reporta_a,cuadra,health_post,0.30694574
1638,3,reporta_a,cuadra,health_post,0.29856026
1639,3,reporta_a,cuadra,health_post,0.29029256
1640,3,reporta_a,cuadra,health_post,0.29694647
1641,3,reporta_a,cuadra,health_post,0.3198594
