source,target,type,source_type,target_type,0
2,171,atiende_a,health_post,cuadra,0.17276898
2,172,atiende_a,health_post,cuadra,0.17249058
2,173,atiende_a,health_post,cuadra,0.15257877
2,174,atiende_a,health_post,cuadra,0.15283412
2,175,atiende_a,health_post,cuadra,0.13287558
2,176,atiende_a,health_post,cuadra,0.101588145
2,177,atiende_a,health_post,cuadra,0.08962403
2,178,atiende_a,health_post,cuadra,0.07846637
2,179,atiende_a,health_post,cuadra,0.06028613
2,180,atiende_a,health_post,cuadra,0.1414656
2,181,atiende_a,health_post,cuadra,0.05282481
2,182,atiende_a,health_post,cuadra,0.07303234
2,183,atiende_a,health_post,cuadra,0.06425561
2,184,atiende_a,health_post,cuadra,0.047268145
2,185,atiende_a,health_post,cuadra,0.03744626
2,186,atiende_a,health_post,cuadra,0.05855544
2,187,atiende_a,health_post,cuadra,0.12941362
2,188,atiende_a,health_post,cuadra,0.10963668
2,189,atiende_a,health_post,cuadra,0.083605886
2,190,atiende_a,health_post,cuadra,0.067818545
2,191,atiende_a,health_post,cuadra,0.04610417
2,192,atiende_a,health_post,cuadra,0.003651768
2,193,atiende_a,health_post,cuadra,0.08818092
2,194,atiende_a,health_post,cuadra,0.08234603
2,195,atiende_a,health_post,cuadra,0.10258862
2,196,atiende_a,health_post,cuadra,0.110795245
2,197,atiende_a,health_post,cuadra,0.106759116
2,198,atiende_a,health_post,cuadra,0.1286349
2,199,atiende_a,health_post,cuadra,0.14329752
2,200,atiende_a,health_post,cuadra,0.13051455
2,201,atiende_a,health_post,cuadra,0.12953122
2,202,atiende_a,health_post,cuadra,0.15155773
2,203,atiende_a,health_post,cuadra,0.020527177
2,204,atiende_a,health_post,cuadra,0.15455073
2,205,atiende_a,health_post,cuadra,0.17026961
2,206,atiende_a,health_post,cuadra,0.17264727
2,207,atiende_a,health_post,cuadra,0.1727895
2,208,atiende_a,health_post,cuadra,0.17364605
2,209,atiende_a,health_post,cuadra,0.17444772
2,210,atiende_a,health_post,cuadra,0.032292236
2,211,atiende_a,health_post,cuadra,0.05416696
2,212,atiende_a,health_post,cuadra,0.061290015
2,213,atiende_a,health_post,cuadra,0.053543925
2,214,atiende_a,health_post,cuadra,0.046713624
2,215,atiende_a,health_post,cuadra,0.07262371
2,216,atiende_a,health_post,cuadra,0.07918036
2,217,atiende_a,health_post,cuadra,0.12904379
2,218,atiende_a,health_post,cuadra,0.12816867
2,219,atiende_a,health_post,cuadra,0.110139914
2,220,atiende_a,health_post,cuadra,0.1753826
2,221,atiende_a,health_post,cuadra,0.14277244
2,222,atiende_a,health_post,cuadra,0.11367267
2,223,atiende_a,health_post,cuadra,0.09168244
2,224,atiende_a,health_post,cuadra,0.1420583
2,225,atiende_a,health_post,cuadra,0.16673292
2,226,atiende_a,health_post,cuadra,0.18941769
2,227,atiende_a,health_post,cuadra,0.19930597
2,228,atiende_a,health_post,cuadra,0.22462909
2,229,atiende_a,health_post,cuadra,0.24032904
2,230,atiende_a,health_post,cuadra,0.18488757
2,231,atiende_a,health_post,cuadra,0.15466422
2,232,atiende_a,health_post,cuadra,0.25353315
2,233,atiende_a,health_post,cuadra,0.24316104
1,234,atiende_a,health_post,cuadra,0.18826999
1,235,atiende_a,health_post,cuadra,0.12871924
1,236,atiende_a,health_post,cuadra,0.1018879
1,237,atiende_a,health_post,cuadra,0.067946464
1,238,atiende_a,health_post,cuadra,0.07326651
1,239,atiende_a,health_post,cuadra,0.08338237
1,240,atiende_a,health_post,cuadra,0.07377507
1,241,atiende_a,health_post,cuadra,0.05852207
1,242,atiende_a,health_post,cuadra,0.055321913
2,243,atiende_a,health_post,cuadra,0.21463959
2,244,atiende_a,health_post,cuadra,0.10829899
2,245,atiende_a,health_post,cuadra,0.10240424
2,246,atiende_a,health_post,cuadra,0.099558
2,247,atiende_a,health_post,cuadra,0.099713504
2,248,atiende_a,health_post,cuadra,0.13125302
2,249,atiende_a,health_post,cuadra,0.12680219
2,250,atiende_a,health_post,cuadra,0.124030374
2,251,atiende_a,health_post,cuadra,0.12186184
2,252,atiende_a,health_post,cuadra,0.11743314
2,253,atiende_a,health_post,cuadra,0.11433039
2,254,atiende_a,health_post,cuadra,0.19863428
2,255,atiende_a,health_post,cuadra,0.122347176
2,256,atiende_a,health_post,cuadra,0.14091194
2,257,atiende_a,health_post,cuadra,0.14874251
2,258,atiende_a,health_post,cuadra,0.15638927
2,259,atiende_a,health_post,cuadra,0.15331697
2,260,atiende_a,health_post,cuadra,0.17321582
2,261,atiende_a,health_post,cuadra,0.16288747
2,262,atiende_a,health_post,cuadra,0.169588
2,263,atiende_a,health_post,cuadra,0.17971481
2,264,atiende_a,health_post,cuadra,0.19261089
2,265,atiende_a,health_post,cuadra,0.17640375
2,266,atiende_a,health_post,cuadra,0.18326952
2,267,atiende_a,health_post,cuadra,0.19298245
2,268,atiende_a,health_post,cuadra,0.20094687
2,269,atiende_a,health_post,cuadra,0.2095216
2,270,atiende_a,health_post,cuadra,0.20834878
2,271,atiende_a,health_post,cuadra,0.19960657
2,272,atiende_a,health_post,cuadra,0.1796321
2,273,atiende_a,health_post,cuadra,0.19345553
2,274,atiende_a,health_post,cuadra,0.18763252
2,275,atiende_a,health_post,cuadra,0.20095825
2,276,atiende_a,health_post,cuadra,0.20686726
2,277,atiende_a,health_post,cuadra,0.21602213
2,278,atiende_a,health_post,cuadra,0.23225647
2,279,atiende_a,health_post,cuadra,0.22299628
2,280,atiende_a,health_post,cuadra,0.21375439
2,281,atiende_a,health_post,cuadra,0.20798765
2,282,atiende_a,health_post,cuadra,0.16602457
2,283,atiende_a,health_post,cuadra,0.21549742
2,284,atiende_a,health_post,cuadra,0.22111069
2,285,atiende_a,health_post,cuadra,0.23007578
1,286,atiende_a,health_post,cuadra,0.22888009
1,287,atiende_a,health_post,cuadra,0.21978237
1,288,atiende_a,health_post,cuadra,0.21104906
1,289,atiende_a,health_post,cuadra,0.21973439
1,290,atiende_a,health_post,cuadra,0.22117446
1,291,atiende_a,health_post,cuadra,0.21229279
1,292,atiende_a,health_post,cuadra,0.21474998
2,293,atiende_a,health_post,cuadra,0.1537543
1,294,atiende_a,health_post,cuadra,0.22327712
2,295,atiende_a,health_post,cuadra,0.22320499
1,296,atiende_a,health_post,cuadra,0.21657705
1,297,atiende_a,health_post,cuadra,0.21839854
2,298,atiende_a,health_post,cuadra,0.21834403
2,299,atiende_a,health_post,cuadra,0.10439125
2,300,atiende_a,health_post,cuadra,0.17811155
2,301,atiende_a,health_post,cuadra,0.13710411
2,302,atiende_a,health_post,cuadra,0.13835765
2,303,atiende_a,health_post,cuadra,0.14200464
2,304,atiende_a,health_post,cuadra,0.13994005
2,305,atiende_a,health_post,cuadra,0.14901155
2,306,atiende_a,health_post,cuadra,0.1275884
2,307,atiende_a,health_post,cuadra,0.11701879
2,308,atiende_a,health_post,cuadra,0.22076826
